,speaker,content,block,session,labels_h,labels
1679,Will, //Eighty-three percent…,1,12103,statement,0
1680,Vika, //Maybe after that?,1,12103,statement,0
1681,Ashley, [UI],1,12103,disruption,1
1682,Vika, To take a break…,1,12103,question,4
1683,Ashley and Saleh, //[UI],1,12103,disruption,1
1684,Vika, Oh my God…,1,12103,floor-grabber,3
1685,Katya, Shall we get some dried strawberries? For snacking…,1,12103,question,4
1686,Vika," Guys, dry strawberry? Hm?",1,12103,statement,0
1687,Ashley, Uh-huh.,1,12103,floor-grabber,3
1688,Saleh, Yeah.,1,12103,question,4
1689,Ashley, [UI],1,12103,disruption,1
1690,Vika," I’ll get it…Here it is. //Or is it on the first shelf? On the first shelf, hold on…",1,12103,statement,0
1691,Saleh, //[SL] Why the AC is not working? Huh? Do you feel hot?,1,12103,statement,0
1692,Will," No, I’m good.",1,12103,statement,0
1693,Vika," Yes, there it is.",1,12103,statement,0
1694,Katya, Found it?,1,12103,statement,0
1695,Vika, Yes… Pass it on.,1,12103,statement,0
1696,Will," Oleg has chosen, right?",1,12103,question,4
1697,Vika, No.,1,12103,question,4
1698,Oleg," What do you mean, no?",1,12103,statement,0
1699,Vika, You need to go ahead and choose.,1,12103,statement,0
1700,Oleg, I chose two persons. I chose myself and two people.,1,12103,question,4
1701,Katya, No.,1,12103,question,4
1702,Vika, It seems…,1,12103,floor-grabber,3
1703,Oleg, See? There they are – one and two. Please choose two…,1,12103,statement,0
1704,Vika, You only chose one.,1,12103,question,4
1705,Oleg, What if I do it this way?,1,12103,statement,0
1706,Vika, Now click Next.,1,12103,disruption,1
1707,Ashley, Jesus!,1,12103,statement,0
1708,Oleg," Well, I was just waiting for everyone. Next?",1,12103,statement,0
1709,Vika," Well, we’re all waiting.",1,12103,question,4
1710,Will, Okay.,1,12103,statement,0
1711,Vika, Ninety-one.,1,12103,disruption,1
1712,Katya, Oleg.,1,12103,question,4
1713,Saleh," So, now we will start. Ninety-one, yeah?",1,12103,question,4
1714,Will," No, it’ll kick it over automatically.",1,12103,question,4
1715,Saleh:,"  So, this one is easy, yeah?",1,12103,statement,0
1716,Ashley, Mhm.,1,12103,backchannel,2
1717,Will," Oh, yeah.",1,12103,statement,0
1718,Ashley, [UI],1,12103,disruption,1
1719,Will, You’ll see. Don’t worry.,1,12103,statement,0
1720,Salah, I didn’t do it the last time.,1,12103,statement,0
1721,Will," I’ll walk you through…You’ll see on the left-hand side emails come in. You look at it, then click on it, and it will give you option to forward it to somebody.",1,12103,disruption,1
1722,Will, //You have to forward it to one of the two people.,1,12103,statement,0
1723,Vika, //[UI],1,12103,disruption,1
1724,Katya, What’s there?,1,12103,question,4
1725,Will, Based upon what it says on the title.,1,12103,disruption,1
1726,Vika, //I was afraid [UI],1,12103,statement,0
1727,Saleh," //In case if the subject is not related. Like, for example…",1,12103,statement,0
1728,Will," If it’s not related to anybody in your list, just send it forward because maybe somebody in",1,12103,statement,0
1729,Saleh," Oh, okay.",1,12103,disruption,1
1730,Vika, Pass it on to everyone.,1,12103,backchannel,2
1731,Will, Pass it on to everyone quickly.,1,12103,backchannel,2
1732,Ashley," Oh, thank God! … Done!",1,12103,statement,0
1733,Will, Hop right in. Let’s go.,1,12103,statement,0
1734,Ashley," Okay. //So, now onto the Relay task.",1,12103,question,4
1735,Vika, //I want to open this.,1,12103,statement,0
1736,Ashley, So…Desktop…Relay.,1,12103,question,4
1737,Will, Pass it on.,1,12103,statement,0
1738,Will," Here we go. Okay, cool. Okay?... So, you see that message there? See how you can send it to",1,12103,statement,0
1739,Ashley, Are there any more strawberries?,1,12103,statement,0
1740,Oleg, Okay…,1,12103,statement,0
1741,Vika, Do we have none left?,1,12103,floor-grabber,3
1742,Katya, Mhm.,1,12103,statement,0
1743,Vika, Okay. Maybe later.,1,12103,statement,0
1744,Ashley, No you’re fine. Okay. Take your time.,1,12103,statement,0
1745,Will, Hm…,1,12103,statement,0
1746,Oleg," Oh, it’s been ten minutes.",1,12103,statement,0
1747,Saleh, How can we forward the message?,1,12103,statement,0
1748,Will," You choose one. So, click on this one.",1,12103,question,4
1749,Ashley, You are waiting for a new message.,1,12103,statement,0
1750,Will," Oh, you don’t have any?",1,12103,statement,0
1751,Saleh," Oh, okay.",1,12103,statement,0
1752,Ashley," You don’t have any messages…Oh yeah, and there were strict instructions //that we are",1,12103,statement,0
1753,Oleg, //[UI],1,12103,disruption,1
1754,Katya, Mhm.,1,12103,statement,0
1755,Ashley, It’s a change from last time.,1,12103,statement,0
1756,Will, You just gotta select it and send it.,1,12103,statement,0
1757,Will, [UI],1,12103,disruption,1
1758,Katya, My leg.,1,12103,disruption,1
1759,Will, This one?,1,12103,statement,0
1760,Oleg, Material…Pumps…pumps…,1,12103,statement,0
1761,Will, Sorry. What is this?,1,12103,question,4
1762,Oleg, [UI],1,12103,disruption,1
1763,Oleg, [UI],1,12103,disruption,1
1764,Will, Cool.,1,12103,statement,0
1765,Katya," Excuse me, Oleg. It’s everything related to you.",1,12103,statement,0
1766,Oleg," Yes, I understand. Everything has been resolved for me. I want to tell you that practically everything has reached us. Complete.",1,12103,backchannel,2
1767,Katya, Mhm.,1,12103,statement,0
1768,Oleg, Very fortunate.,1,12103,question,4
1769,Katya," Water filtration – it is…Well, okay. I’ll send it.",1,12103,statement,0
1770,Ashley, You don’t say.,1,12103,statement,0
1771,Vika, Great. Now I know who you’re connected to…,1,12103,statement,0
1772,Ashley, Yeah. They said that //we can’t…,1,12103,statement,0
1773,Katya, //[UI],1,12103,disruption,1
1774,Oleg, I do know who is sending messages to me.,1,12103,question,4
1775,Vika, Now I know //whom to send it to.,1,12103,statement,0
1776,Ashley, //No communicating.,1,12103,disruption,1
1777,Oleg, Yes.,1,12103,question,4
1778,Ashley, No talking!,1,12103,statement,0
1779,Oleg, I’m figuring out who is from where.,1,12103,statement,0
1780,Oleg, Okay…Also leading.,1,12103,question,4
1781,Will, Bla-la-la-la,1,12103,question,4
1782,Vika, [UI],1,12103,disruption,1
1783,Will, Mhm.,1,12103,statement,0
1784,Katya, Who is the hydrogeologist?,1,12103,question,4
1785,Ashley, I see the drilling specialist is sending me a lot of stuff.,1,12103,statement,0
1786,Vika," It’s just that I know about your connections, //so I’m sending it to you.",1,12103,question,4
1787,Katya," //I can see the hydrogeologist, sedimentologist…It’s just…",1,12103,statement,0
1788,Ashley," //And who is the drilling specialist? Yeah, drilling specialist. You’re giving me a lot.",1,12103,statement,0
1789,Katya," Not only to you. She’s given Oleg a lot, too.",1,12103,statement,0
1790,Vika, This one is for Oleg. Please pass it on.,1,12103,statement,0
1791,Katya, Output.,1,12103,question,4
1792,Vika, Two minutes.,1,12103,statement,0
1793,Katya," Shoot. So, okay.",1,12103,disruption,1
1794,Will, [PH] Beep-boop. Beep-boop. Beep-boop.,1,12103,statement,0
1795,Vika, Here…This is for here.,1,12103,question,4
1796,Oleg, This message isn’t here for some reason. Water…water…,2,12103,statement,0
1797,Will, Cool. Cool. Cool.,2,12103,statement,0
1798,Vika, Who is communicating with…,2,12103,question,4
1799,Vika, There’s a connection here.,2,12103,question,4
1800,Saleh," So, you all send it to the operation specialist, yeah?",2,12103,statement,0
1801,Will, I send a lot to the operation specialist.,2,12103,statement,0
1802,Vika, There’s a connection here.,2,12103,statement,0
1803,Saleh:,  And they send it to Vika.,2,12103,question,4
1804,Vika, Hm?,2,12103,question,4
1805,Saleh, Operation specialist.,2,12103,statement,0
1806,Saleh, Thirty seconds.,2,12103,backchannel,2
1807,Saleh," Three, two, one…",2,12103,statement,0
1808,Will, Slice.,2,12103,statement,0
1809,Saleh, Done.,2,12103,statement,0
1810,Will:,  Slice and dice.,2,12103,question,4
1811,Ashley, Do we do this twice?,2,12103,statement,0
1812,Will, I think so.,2,12103,floor-grabber,3
1813,Ashley, I think we do.,2,12103,floor-grabber,3
1814,Oleg," No, there’s a lot there.",2,12103,floor-grabber,3
1815,Ashley, I think that we’ll do it one more time.,2,12103,disruption,1
1816,Saleh, Done?,2,12103,statement,0
1817,Oleg, One more time?,2,12103,statement,0
1818,Ashley," Yes. //We do it one more time, I think.",2,12103,statement,0
1819,Will," //Yes, but we’ll see.",2,12103,statement,0
1820,Oleg, Are we choosing other pairs now?,2,12103,question,4
1821,Will," Yeah, yes. Hold on, hold on.",2,12103,statement,0
1822,Ashley," //Yes, we just pick a different pair this time.",2,12103,statement,0
1823,Vika, //Not necessarily. You can choose the same.,2,12103,statement,0
1824,Saleh, Again?,2,12103,disruption,1
1825,Ashley, Yeah. Just pick different people. If you want.,2,12103,statement,0
1826,Saleh, Okay.,2,12103,statement,0
1827,Will, Boop-boop.,2,12103,statement,0
1828,Vika, Beep-beep. Boop-boop,2,12103,question,4
1829,Ashley, [SL] Packards.,2,12103,statement,0
1830,Katya," Now, somebody will suffer. The person that forwarded me all the messages.",2,12103,statement,0
1831,Will, Somebody will suffer.,2,12103,backchannel,2
1832,Katya, Here you go. There!,2,12103,question,4
1833,Vika, Uh-oh.,2,12103,question,4
1834,Will, I like it when you’re talking like you’re a kid on the block. Like…,2,12103,statement,0
1835,Katya," Who are you? Hydrogeologist, yes?",2,12103,statement,0
1836,Vika, No.,2,12103,question,4
1837,Katya," Hydrogeologist, I know.",2,12103,statement,0
1838,Vika, No.,2,12103,statement,0
1839,Ashley," I should’ve picked you, Katya. Since you’ve sent me so many things.",2,12103,question,4
1840,Katya," [SL] Oh, no!",2,12103,statement,0
1841,Ashley," No, I didn’t. I…",2,12103,question,4
1842,Katya," Okay, that’s it.",2,12103,statement,0
1843,Ashley, Look at your fancy notes.,2,12103,statement,0
1844,Katya," Oh my God. That was clever. Wow! I want that, too.",2,12103,question,4
1845,Vika, Clever balls.,2,12103,statement,0
1846,Katya, Damn.,2,12103,statement,0
1847,Ashley, You can see on here where…okay.,2,12103,statement,0
1848,Will," You made a lot of effort here. We didn’t work that much, so we’re fine.",2,12103,floor-grabber,3
1849,Vika, Can I just live my life in peace?,2,12103,statement,0
1850,Will," No, you can’t.",2,12103,statement,0
1851,Ashley, Okay.,2,12103,statement,0
1852,Vika, What?,2,12103,statement,0
1853,Katya, Oh my God!,2,12103,backchannel,2
1854,Will, Oh my God…Cool. Super cool.,2,12103,question,4
1855,Katya, Nobody chose me. You guys are great.,2,12103,floor-grabber,3
1856,Will, How do you know that nobody chose you?,2,12103,statement,0
1857,Katya, Nobody is writing to me.,2,12103,floor-grabber,3
1858,Will," Not yet, but you don’t know. Maybe, there will be something later.",2,12103,statement,0
1859,Ashley, I’m getting old. My back hurts from just sitting here.,2,12103,question,4
1860,Will," Same, though.",2,12103,statement,0
1861,Will," Just a little sit down for two and a half hours, nbd. What do we have after this?",2,12103,statement,0
1862,Ashley," // Another survey, so, DeChurch ten after this one.",2,12103,statement,0
1863,Vika, //[UI],2,12103,disruption,1
1864,Will, //Two more surveys.,2,12103,statement,0
1865,Vika," Yes, okay. Really? Oh, hello.",2,12103,statement,0
1866,Will, I wanna be your destination.,2,12103,statement,0
1867,Katya," As you work in the first round, so you will rest in the second round.",2,12103,statement,0
1868,Will, Yes.,2,12103,statement,0
1869,Katya, Nobody chooses you.,2,12103,question,4
1870,Vika, This is for here.,2,12103,disruption,1
1871,Will, Okay. What are you doing? This? No.,2,12103,question,4
1872,Katya, I want to tidy up here. Don’t…,2,12103,statement,0
1873,Will," //Katya, please don’t use this thing for it. Seriously?",2,12103,disruption,1
1874,Vika, //Can I live my life in peace?,2,12103,question,4
1875,Will, You’re spending our resources.,2,12103,statement,0
1876,Katya," [SL] Wipe your hand, at least.",2,12103,question,4
1877,Will," Okay... Okay, very cool. How are you? Let’s go have some coffee. Apparently, we don’t have much work to do today.",2,12103,question,4
1878,Katya, We deserve that.,2,12103,statement,0
1879,Vika, No!,2,12103,question,4
1880,Katya, Is nobody writing you at all?,2,12103,question,4
1881,Vika, They are.,2,12103,disruption,1
1882,Katya," Oh, they’re writing to me.",2,12103,statement,0
1883,Vika, [UI]…Then let’s look.,2,12103,statement,0
1884,Will, Science…,2,12103,floor-grabber,3
1885,Vika," I need these guys, right?",2,12103,floor-grabber,3
1886,Will," See what you’ve done? So much…now, I need to wait for it to dry.",2,12103,question,4
1887,Katya, It smells nice. Don’t make stuff up.,2,12103,statement,0
1888,Katya," So, this time you didn’t choose me? Now you can’t send it, right?",2,12103,statement,0
1889,Vika," Okay…Let’s try this here, if…",2,12103,statement,0
1890,Will," Somebody will suffer…beep-boop… I want them to watch this video, where it’s like: “Hey, hello. This is William Brown”.",2,12103,statement,0
1891,Vika, [UI],2,12103,disruption,1
1892,Will,It’s year 1998 for us.,2,12103,question,4
1893,Vika," Oh, you also have access to us?",2,12103,statement,0
1894,Katya, You sent the message around in full circle.,2,12103,statement,0
1895,Vika, In full circle.,2,12103,statement,0
1896,Katya," Well, that’s true. It keeps circling back to the same people.",2,12103,statement,0
1897,Ashley," Oh my God! Hydrogeologist, what are you doing to me?",2,12103,statement,0
1898,Will, Can you work faster please?,2,12103,backchannel,2
1899,Vika, [SL] Nein.,2,12103,question,4
1900,Saleh, Will…,2,12103,statement,0
1901,Oleg," Yes, it’s circling around there…",2,12103,question,4
1902,Saleh," Vika, we are sending messages to Ashley.",2,12103,statement,0
1903,Ashley, God dang it! Stop!,2,12103,statement,0
1904,Vika, Okay… Five minutes?,2,12103,question,4
1905,Will, Cool.,2,12103,question,4
1906,Saleh, [SL] That’s it.,2,12103,statement,0
1907,Vika, This is for you…,2,12103,statement,0
1908,Vika, Back to the structural geologist.,2,12103,question,4
1909,Will, Hm?,2,12103,statement,0
1910,Vika, Oops.,2,12103,statement,0
1911,Will, Damn! Structural geologist is receiving fifteen now…,2,12103,statement,0
1912,Ashley, I know. He is struggling.,2,12103,question,4
1913,Oleg, Piping system – it is…piping?,2,12103,statement,0
1914,Will, Pipes.,2,12103,statement,0
1915,Oleg, Pipes.,2,12103,question,4
1916,Vika, Beep-beep.,2,12103,question,4
1917,Katya, Boop-boop.,2,12103,statement,0
1918,Will, Sewerage.,2,12103,question,4
1919,Katya," Oh, finally there’s a message.",2,12103,question,4
1920,Will, I’ve got a message. At last.,2,12103,statement,0
1921,Vika, Structural geologist is snowed under with messages.,2,12103,statement,0
1922,Ashley, Okay.,2,12103,statement,0
1923,Vika," The meteorologist, too.",2,12103,floor-grabber,3
1924,Ashley, [UI],2,12103,disruption,1
1925,Oleg, Barabashka went…[UI],2,12103,statement,0
