Unnamed: 0,speaker,content,block,session,__index_level_0__,input_ids,token_type_ids,attention_mask,logits,labels_h,labels
573,Vika, No.,2,13,573,"[array([ 101, 2053, 1012,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 3.5935407 -4.5858088 -4.9554777 -5.088552  -7.3030443],statement,0
574,Will, Charger.,2,13,574,"[array([ 101, 3715, 2099, 1012,  102,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.527424  -5.6703024 -8.132021  -7.7937    -8.351865 ],statement,0
575,Oleg, Of course.,2,13,575,"[array([ 101, 1997, 2607, 1012,  102,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6191893 -5.714344  -7.9493375 -7.764999  -8.28089  ],statement,0
576,Will, [UI]. Thank you.,2,13,576,"[array([  101,  1031, 21318,  1033,  1012,  4067,  2017,  1012,   102,
            0,     0,     0,     0,     0,     0,     0,     0,     0,
            0,     0,     0,     0,     0,     0,     0,     0,     0,
            0,     0,     0,     0,     0], dtype=int32)              ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.607921  -5.7123446 -7.958656  -7.784746  -8.322724 ],statement,0
577,Oleg, How is your situation with letters today? Many? I’m talking about these.,2,13,577,"[array([ 101, 2129, 2003, 2115, 3663, 2007, 4144, 2651, 1029, 2116, 1029,
        1045, 1521, 1049, 3331, 2055, 2122, 1012,  102,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2485895 -4.9445014 -6.7321396 -7.033644   3.055685 ],question,4
578,Ashley, Only three.,2,13,578,"[array([ 101, 2069, 2093, 1012,  102,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.619206  -5.7154307 -7.936648  -7.7564635 -8.290249 ],statement,0
579,Oleg, Did you choose the guy who is absent?,2,13,579,"[array([ 101, 2106, 2017, 5454, 1996, 3124, 2040, 2003, 9962, 1029,  102,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2486796 -4.9443297 -6.732145  -7.0337873  3.0556116],question,4
580,Ashley, What?,2,13,580,"[array([ 101, 2054, 1029,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.24893   -4.9442644 -6.732366  -7.033267   3.0554624],question,4
581,Oleg, Terrain?,2,13,581,"[array([ 101, 9291, 1029,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2489312 -4.944204  -6.7323437 -7.033465   3.055415 ],question,4
582,Ashley, Mhm-m.,2,13,582,"[array([  101,  1049, 14227,  1011,  1049,  1012,   102,     0,     0,
            0,     0,     0,     0,     0,     0,     0,     0,     0,
            0,     0,     0,     0,     0,     0,     0,     0,     0,
            0,     0,     0,     0,     0], dtype=int32)              ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 0.6675669 -1.2316663 -2.6543646 -2.5922227 -5.852315 ],statement,0
583,Will, Let’s get down to business.,2,13,583,"[array([ 101, 2292, 1521, 1055, 2131, 2091, 2000, 2449, 1012,  102,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6126456 -5.7154727 -7.940525  -7.7696495 -8.330798 ],statement,0
584,Will," Oh, did you, guys…Okay, later.",2,13,584,"[array([ 101, 2821, 1010, 2106, 2017, 1010, 4364, 1529, 3100, 1010, 2101,
        1012,  102,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6094203 -5.7143    -7.903246  -7.74313   -8.358204 ],statement,0
585,Vika, Okay.,2,13,585,"[array([ 101, 3100, 1012,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 1.1255087 -3.8630712 -1.7031972 -2.6428373 -6.1390615],statement,0
586,Ashley, We did not request more. We forgot. //We’ll request it tonight.,2,13,586,"[array([ 101, 2057, 2106, 2025, 5227, 2062, 1012, 2057, 9471, 1012, 1013,
        1013, 2057, 1521, 2222, 5227, 2009, 3892, 1012,  102,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.608439  -5.710206  -7.9141984 -7.7644973 -8.353227 ],statement,0
587,Vika, //We still have one.,2,13,587,"[array([ 101, 1013, 1013, 2057, 2145, 2031, 2028, 1012,  102,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6110506 -5.715357  -7.9412813 -7.773407  -8.336146 ],statement,0
588,Ashley, But I still have…The Chamber of Secrets at least.,2,13,588,"[array([ 101, 2021, 1045, 2145, 2031, 1529, 1996, 4574, 1997, 7800, 2012,
        2560, 1012,  102,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.609483  -5.716979  -7.9222846 -7.7706203 -8.343795 ],statement,0
589,Vika, Yeah.,2,13,589,"[array([ 101, 3398, 1012,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-0.85463226 -4.2550516   0.46760577 -3.0267568  -8.611791  ],backchannel,2
590,Oleg," [SL] Here’s “meow” for you, darn.",2,13,590,"[array([  101,  1031, 22889,  1033,  2182,  1521,  1055,  1523,  2033,
         5004,  1524,  2005,  2017,  1010, 18243,  2078,  1012,   102,
            0,     0,     0,     0,     0,     0,     0,     0,     0,
            0,     0,     0,     0,     0], dtype=int32)              ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.596137  -5.7197967 -7.9033103 -7.8103304 -8.319213 ],statement,0
591,Ashley, Oh! My battery ran out.,2,13,591,"[array([ 101, 2821,  999, 2026, 6046, 2743, 2041, 1012,  102,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6124263 -5.716513  -7.9411592 -7.7726765 -8.327141 ],statement,0
592,Will, Got’em! Totally cranked. Open it up. Maybe you can get it to…it should just pop right open.,2,13,592,"[array([  101,  2288,  1521,  7861,   999,  6135, 27987,  2098,  1012,
         2330,  2009,  2039,  1012,  2672,  2017,  2064,  2131,  2009,
         2000,  1529,  2009,  2323,  2074,  3769,  2157,  2330,  1012,
          102,     0,     0,     0,     0], dtype=int32)              ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6038575 -5.7126317 -7.8805223 -7.753629  -8.360454 ],statement,0
593,Oleg, How?,2,13,593,"[array([ 101, 2129, 1029,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2489455 -4.9443545 -6.7323036 -7.033166   3.0554812],question,4
594,Ashley," Oh, fuck!",2,13,594,"[array([ 101, 2821, 1010, 6616,  999,  102,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 3.9654648 -4.637898  -5.288886  -5.4954853 -7.3111167],statement,0
595,Will, Just tap it. Just tap it. There you go. It might pull it up in time. Don’t worry.,2,13,595,"[array([  101,  2074, 11112,  2009,  1012,  2074, 11112,  2009,  1012,
         2045,  2017,  2175,  1012,  2009,  2453,  4139,  2009,  2039,
         1999,  2051,  1012,  2123,  1521,  1056,  4737,  1012,   102,
            0,     0,     0,     0,     0], dtype=int32)              ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.6057467 -5.708649  -7.8855143 -7.7453175 -8.355406 ],statement,0
596,Oleg, It may not stop.,2,13,596,"[array([ 101, 2009, 2089, 2025, 2644, 1012,  102,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.615374  -5.7153096 -7.9305544 -7.7640357 -8.314642 ],statement,0
597,Oleg, Come on. There is still time.,2,13,597,"[array([ 101, 2272, 2006, 1012, 2045, 2003, 2145, 2051, 1012,  102,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[ 5.61396   -5.712031  -7.934132  -7.7583375 -8.334218 ],statement,0
598,Ashley, Should I press again?,2,13,598,"[array([ 101, 2323, 1045, 2811, 2153, 1029,  102,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2487416 -4.944283  -6.732417  -7.0335445  3.055525 ],question,4
599,Will, No no no. Did it do anything? Looks like it’s turning on.,2,13,599,"[array([ 101, 2053, 2053, 2053, 1012, 2106, 2009, 2079, 2505, 1029, 3504,
        2066, 2009, 1521, 1055, 3810, 2006, 1012,  102,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2485151 -4.9436417 -6.7325854 -7.035147   3.0553026],question,4
600,Ashley, Is it?,2,13,600,"[array([ 101, 2003, 2009, 1029,  102,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2488642 -4.9442444 -6.7323155 -7.033544   3.055465 ],question,4
601,Oleg, Did he write to you “low”?,2,13,601,"[array([ 101, 2106, 2002, 4339, 2000, 2017, 1523, 2659, 1524, 1029,  102,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.248707  -4.9444013 -6.732321  -7.0333753  3.0556276],question,4
602,Ashley, I didn’t see. Fuck. Should I press here?,2,13,602,"[array([ 101, 1045, 2134, 1521, 1056, 2156, 1012, 6616, 1012, 2323, 1045,
        2811, 2182, 1029,  102,    0,    0,    0,    0,    0,    0,    0,
           0,    0,    0,    0,    0,    0,    0,    0,    0,    0],
       dtype=int32)                                                      ]","[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]","[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0], dtype=int8)                       ]",[-3.2486534 -4.944207  -6.7324576 -7.033728   3.0555377],question,4
