,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
60488,Bro028-c1_2962250_2962540,f,Bro028-c1,me013,Bro028,so ==,3,60488
60499,Bro028-c5_3022890_3023760,f,Bro028-c5,me006,Bro028,and so ==,3,60499
60521,Bro028-c5_3130890_3131300,f,Bro028-c5,me006,Bro028,um ==,3,60521
60527,Bro028-c5_3181840_3185200,f,Bro028-c5,me006,Bro028,and uh - um - yeah ==,3,60527
60738,Bsr001-c0_0182566_0182746,f,Bsr001-c0,mn038,Bsr001,so ==,3,60738
60761,Bsr001-c0_0218415_0218755,f,Bsr001-c0,mn038,Bsr001,so ==,3,60761
60784,Bsr001-c8_0232200_0232450,f,Bsr001-c8,me011,Bsr001,so ==,3,60784
60787,Bsr001-c0_0234898_0235478,f,Bsr001-c0,mn038,Bsr001,so ==,3,60787
60830,Bsr001-c0_0277450_0277880,f,Bsr001-c0,mn038,Bsr001,but i mean ==,3,60830
60838,Bsr001-c8_0287170_0287430,f,Bsr001-c8,me011,Bsr001,so ==,3,60838
60840,Bsr001-ca_0287440_0287930,f,Bsr001-ca,me025,Bsr001,but uh yeah .,3,60840
60848,Bsr001-c8_0296540_0296900,f,Bsr001-c8,me011,Bsr001,so ==,3,60848
60871,Bsr001-c8_0319003_0319323,f,Bsr001-c8,me011,Bsr001,so ==,3,60871
60905,Bsr001-c9_0345053_0345223,f,Bsr001-c9,fe016,Bsr001,and ==,3,60905
60935,Bsr001-c3_0359360_0359670,f,Bsr001-c3,fe008,Bsr001,i mean ==,3,60935
60937,Bsr001-c0_0359916_0360176,f,Bsr001-c0,mn038,Bsr001,but ==,3,60937
60942,Bsr001-c4_0361276_0361616,f,Bsr001-c4,me056,Bsr001,yeah .,3,60942
60960,Bsr001-c1_0379220_0379380,f,Bsr001-c1,me055,Bsr001,so ==,3,60960
60963,Bsr001-c0_0380702_0380952,f,Bsr001-c0,mn038,Bsr001,well ==,3,60963
60989,Bsr001-ca_0397627_0397847,f,Bsr001-ca,me025,Bsr001,so ==,3,60989
61000,Bsr001-c0_0402437_0402847,f,Bsr001-c0,mn038,Bsr001,so ==,3,61000
61008,Bsr001-c9_0406144_0406604,f,Bsr001-c9,fe016,Bsr001,so ==,3,61008
61021,Bsr001-c2_0421640_0421730,f,Bsr001-c2,mn057,Bsr001,so ==,3,61021
61032,Bsr001-c9_0436100_0436460,f,Bsr001-c9,fe016,Bsr001,but ==,3,61032
61051,Bsr001-c8_0453100_0453450,f,Bsr001-c8,me011,Bsr001,so ==,3,61051
61076,Bsr001-ca_0471040_0471280,f,Bsr001-ca,me025,Bsr001,yeah .,3,61076
61078,Bsr001-ca_0472740_0473190,f,Bsr001-ca,me025,Bsr001,uh the ==,3,61078
61084,Bsr001-ca_0482442_0483012,f,Bsr001-ca,me025,Bsr001,and yeah .,3,61084
61117,Bsr001-c8_0513740_0514310,f,Bsr001-c8,me011,Bsr001,but uh ==,3,61117
61136,Bsr001-c8_0527690_0528130,f,Bsr001-c8,me011,Bsr001,so ==,3,61136
61137,Bsr001-c0_0527921_0528131,f,Bsr001-c0,mn038,Bsr001,so ==,3,61137
61150,Bsr001-c8_0539910_0540230,f,Bsr001-c8,me011,Bsr001,so ==,3,61150
61155,Bsr001-c8_0545570_0545920,f,Bsr001-c8,me011,Bsr001,anyway .,3,61155
61156,Bsr001-ca_0549430_0549930,f,Bsr001-ca,me025,Bsr001,so yeah .,3,61156
61158,Bsr001-ca_0549930_0550560,f,Bsr001-ca,me025,Bsr001,i don't know .,3,61158
61177,Bsr001-c0_0614784_0615114,f,Bsr001-c0,mn038,Bsr001,and ==,3,61177
61181,Bsr001-c0_0623855_0624135,f,Bsr001-c0,mn038,Bsr001,you know .,3,61181
61190,Bsr001-c0_0648016_0648336,f,Bsr001-c0,mn038,Bsr001,i mean ==,3,61190
61194,Bsr001-c8_0654670_0654820,f,Bsr001-c8,me011,Bsr001,so ==,3,61194
61195,Bsr001-c8_0654820_0655040,f,Bsr001-c8,me011,Bsr001,yeah .,3,61195
61210,Bsr001-c8_0672131_0672351,f,Bsr001-c8,me011,Bsr001,so ==,3,61210
61251,Bsr001-c8_0743770_0744050,f,Bsr001-c8,me011,Bsr001,so ==,3,61251
61257,Bsr001-c0_0764528_0764978,f,Bsr001-c0,mn038,Bsr001,i mean ==,3,61257
61259,Bsr001-c8_0766975_0767425,f,Bsr001-c8,me011,Bsr001,so w- ==,3,61259
61263,Bsr001-c8_0779852_0780192,f,Bsr001-c8,me011,Bsr001,so a- ==,3,61263
61281,Bsr001-c8_0813510_0814490,f,Bsr001-c8,me011,Bsr001,so - so the ==,3,61281
61326,Bsr001-ca_0891030_0891240,f,Bsr001-ca,me025,Bsr001,but ==,3,61326
61327,Bsr001-ca_0891580_0891770,f,Bsr001-ca,me025,Bsr001,you know .,3,61327
61336,Bsr001-c8_0898974_0899164,f,Bsr001-c8,me011,Bsr001,like ==,3,61336
61348,Bsr001-c8_0908856_0909146,f,Bsr001-c8,me011,Bsr001,so ==,3,61348
61354,Bsr001-c0_0913978_0914188,f,Bsr001-c0,mn038,Bsr001,i mean ==,3,61354
61376,Bsr001-c8_0939775_0940065,f,Bsr001-c8,me011,Bsr001,so ==,3,61376
61380,Bsr001-c2_0946740_0947070,f,Bsr001-c2,mn057,Bsr001,uh ==,3,61380
61396,Bsr001-c2_0963008_0963798,f,Bsr001-c2,mn057,Bsr001,um ==,3,61396
61415,Bsr001-c2_0994922_0995522,f,Bsr001-c2,mn057,Bsr001,um ==,3,61415
61429,Bsr001-c8_1022540_1023190,f,Bsr001-c8,me011,Bsr001,and uh ==,3,61429
61430,Bsr001-c2_1023280_1023380,f,Bsr001-c2,mn057,Bsr001,no .,3,61430
61438,Bsr001-c2_1042130_1043880,f,Bsr001-c2,mn057,Bsr001,but um uh ==,3,61438
61444,Bsr001-c2_1052150_1052410,f,Bsr001-c2,mn057,Bsr001,and ==,3,61444
61447,Bsr001-c8_1059770_1060170,f,Bsr001-c8,me011,Bsr001,um ==,3,61447
61449,Bsr001-c8_1063440_1064280,f,Bsr001-c8,me011,Bsr001,or uh ==,3,61449
61472,Bsr001-c0_1105290_1106820,f,Bsr001-c0,mn038,Bsr001,uh w- - uh uh ==,3,61472
61483,Bsr001-c3_1121600_1121860,f,Bsr001-c3,fe008,Bsr001,well ==,3,61483
61496,Bsr001-c0_1133820_1134150,f,Bsr001-c0,mn038,Bsr001,yeah .,3,61496
61497,Bsr001-c0_1134150_1134450,f,Bsr001-c0,mn038,Bsr001,uh yeah .,3,61497
61514,Bsr001-ca_1151100_1151900,f,Bsr001-ca,me025,Bsr001,but it @@ - bu- ==,3,61514
61578,Bsr001-c0_1235230_1235720,f,Bsr001-c0,mn038,Bsr001,so ==,3,61578
61582,Bsr001-c0_1245130_1245670,f,Bsr001-c0,mn038,Bsr001,uh ==,3,61582
61596,Bsr001-c0_1280910_1281270,f,Bsr001-c0,mn038,Bsr001,so ==,3,61596
61636,Bsr001-c8_1329690_1329970,f,Bsr001-c8,me011,Bsr001,uh ==,3,61636
61674,Bsr001-c8_1379950_1380140,f,Bsr001-c8,me011,Bsr001,so ==,3,61674
61679,Bsr001-c9_1392180_1393210,f,Bsr001-c9,fe016,Bsr001,well anyway uh ==,3,61679
61683,Bsr001-c9_1395990_1396560,f,Bsr001-c9,fe016,Bsr001,um ==,3,61683
61687,Bsr001-ca_1400410_1400640,f,Bsr001-ca,me025,Bsr001,i mean ==,3,61687
61713,Bsr001-c9_1423040_1423310,f,Bsr001-c9,fe016,Bsr001,okay .,3,61713
61731,Bsr001-c9_1459670_1460030,f,Bsr001-c9,fe016,Bsr001,i mean ==,3,61731
61733,Bsr001-c9_1461360_1461860,f,Bsr001-c9,fe016,Bsr001,and ==,3,61733
61735,Bsr001-c9_1468360_1468970,f,Bsr001-c9,fe016,Bsr001,anyway .,3,61735
61755,Bsr001-c9_1511550_1511710,f,Bsr001-c9,fe016,Bsr001,so ==,3,61755
61759,Bsr001-c9_1517980_1518900,f,Bsr001-c9,fe016,Bsr001,and ==,3,61759
61771,Bsr001-c8_1539790_1540010,f,Bsr001-c8,me011,Bsr001,well ==,3,61771
61787,Bsr001-ca_1567810_1568350,f,Bsr001-ca,me025,Bsr001,um ==,3,61787
61796,Bsr001-ca_1582280_1582450,f,Bsr001-ca,me025,Bsr001,so ==,3,61796
61815,Bsr001-c9_1601950_1603620,f,Bsr001-c9,fe016,Bsr001,and so .,3,61815
61816,Bsr001-c4_1603880_1604230,f,Bsr001-c4,me056,Bsr001,well .,3,61816
61818,Bsr001-c4_1607560_1608030,f,Bsr001-c4,me056,Bsr001,um ==,3,61818
61822,Bsr001-c4_1629020_1629770,f,Bsr001-c4,me056,Bsr001,um ==,3,61822
61823,Bsr001-c4_1630740_1631670,f,Bsr001-c4,me056,Bsr001,and ==,3,61823
61829,Bsr001-c4_1639140_1639910,f,Bsr001-c4,me056,Bsr001,uh um ==,3,61829
61833,Bsr001-c4_1645830_1646180,f,Bsr001-c4,me056,Bsr001,well .,3,61833
61861,Bsr001-c9_1678220_1678860,f,Bsr001-c9,fe016,Bsr001,so ==,3,61861
61873,Bsr001-ca_1686190_1687020,f,Bsr001-ca,me025,Bsr001,no but - no but y- ==,3,61873
61886,Bsr001-c9_1707610_1707920,f,Bsr001-c9,fe016,Bsr001,so ==,3,61886
61889,Bsr001-c4_1708450_1708620,f,Bsr001-c4,me056,Bsr001,so ==,3,61889
61907,Bsr001-c4_1735940_1736620,f,Bsr001-c4,me056,Bsr001,um ==,3,61907
61912,Bsr001-c4_1746150_1746580,f,Bsr001-c4,me056,Bsr001,but ==,3,61912
61915,Bsr001-ca_1748420_1748970,f,Bsr001-ca,me025,Bsr001,so the ==,3,61915
61927,Bsr001-ca_1771000_1771120,f,Bsr001-ca,me025,Bsr001,or ==,3,61927
61943,Bsr001-c9_1800590_1800960,f,Bsr001-c9,fe016,Bsr001,and so .,3,61943
61948,Bsr001-c9_1806770_1807170,f,Bsr001-c9,fe016,Bsr001,you know .,3,61948
61996,Bsr001-c0_1857690_1858410,f,Bsr001-c0,mn038,Bsr001,and uh ==,3,61996
62008,Bsr001-c8_1871840_1871960,f,Bsr001-c8,me011,Bsr001,so ==,3,62008
62022,Bsr001-c4_1900840_1901410,f,Bsr001-c4,me056,Bsr001,um ==,3,62022
62026,Bsr001-c4_1903120_1903710,f,Bsr001-c4,me056,Bsr001,so ==,3,62026
62038,Bsr001-c4_1916430_1916850,f,Bsr001-c4,me056,Bsr001,um ==,3,62038
62040,Bsr001-c4_1919110_1919680,f,Bsr001-c4,me056,Bsr001,um ==,3,62040
62044,Bsr001-c4_1938020_1938240,f,Bsr001-c4,me056,Bsr001,and ==,3,62044
62058,Bsr001-c4_1947080_1947380,f,Bsr001-c4,me056,Bsr001,i don't know .,3,62058
62081,Bsr001-c4_1974640_1975110,f,Bsr001-c4,me056,Bsr001,uh ==,3,62081
62086,Bsr001-c4_1984380_1984510,f,Bsr001-c4,me056,Bsr001,you know .,3,62086
62103,Bsr001-c4_2005690_2007960,f,Bsr001-c4,me056,Bsr001,an- - and uh ==,3,62103
62120,Bsr001-c4_2019880_2020220,f,Bsr001-c4,me056,Bsr001,um ==,3,62120
62135,Bsr001-c4_2052190_2052600,f,Bsr001-c4,me056,Bsr001,so ==,3,62135
62161,Bsr001-c4_2083220_2083990,f,Bsr001-c4,me056,Bsr001,so ==,3,62161
62168,Bsr001-c4_2091750_2092920,f,Bsr001-c4,me056,Bsr001,um ==,3,62168
62170,Bsr001-c8_2097010_2097140,f,Bsr001-c8,me011,Bsr001,yeah .,3,62170
62188,Bsr001-c8_2111910_2112220,f,Bsr001-c8,me011,Bsr001,so ==,3,62188
62211,Bsr001-c8_2142030_2142430,f,Bsr001-c8,me011,Bsr001,so ==,3,62211
62217,Bsr001-ca_2148740_2148940,f,Bsr001-ca,me025,Bsr001,so ==,3,62217
62223,Bsr001-c8_2157770_2158130,f,Bsr001-c8,me011,Bsr001,uh ==,3,62223
62228,Bsr001-c8_2162260_2162740,f,Bsr001-c8,me011,Bsr001,um ==,3,62228
62269,Bsr001-c8_2205640_2206380,f,Bsr001-c8,me011,Bsr001,so that uh ==,3,62269
62276,Bsr001-c8_2212190_2212620,f,Bsr001-c8,me011,Bsr001,and uh ==,3,62276
62312,Bsr001-c9_2254470_2254800,f,Bsr001-c9,fe016,Bsr001,um ==,3,62312
62322,Bsr001-c0_2261600_2262210,f,Bsr001-c0,mn038,Bsr001,so - so ==,3,62322
62334,Bsr001-ca_2268570_2269810,f,Bsr001-ca,me025,Bsr001,well uh ==,3,62334
62339,Bsr001-ca_2271770_2272010,f,Bsr001-ca,me025,Bsr001,but ==,3,62339
62353,Bsr001-c4_2281470_2281830,f,Bsr001-c4,me056,Bsr001,uh ==,3,62353
62377,Bsr001-c0_2316110_2316640,f,Bsr001-c0,mn038,Bsr001,so ==,3,62377
62379,Bsr001-c9_2317050_2317400,f,Bsr001-c9,fe016,Bsr001,so ==,3,62379
62417,Bsr001-ca_2364460_2364860,f,Bsr001-ca,me025,Bsr001,um ==,3,62417
62427,Bsr001-c4_2374580_2374940,f,Bsr001-c4,me056,Bsr001,um ==,3,62427
62433,Bsr001-c8_2383810_2384140,f,Bsr001-c8,me011,Bsr001,so al- ==,3,62433
62456,Bsr001-c9_2423470_2424340,f,Bsr001-c9,fe016,Bsr001,so ==,3,62456
62478,Bsr001-c8_2450690_2450940,f,Bsr001-c8,me011,Bsr001,but ==,3,62478
62484,Bsr001-c4_2468120_2468370,f,Bsr001-c4,me056,Bsr001,um ==,3,62484
62493,Bsr001-c4_2478540_2479080,f,Bsr001-c4,me056,Bsr001,so ==,3,62493
62497,Bsr001-c4_2483030_2483880,f,Bsr001-c4,me056,Bsr001,yeah we - you know .,3,62497
62509,Bsr001-c0_2520480_2520910,f,Bsr001-c0,mn038,Bsr001,i mean ==,3,62509
62513,Bsr001-c0_2523700_2524060,f,Bsr001-c0,mn038,Bsr001,well ==,3,62513
62519,Bsr001-c0_2532720_2533000,f,Bsr001-c0,mn038,Bsr001,you know .,3,62519
62537,Bsr001-c8_2566400_2566830,f,Bsr001-c8,me011,Bsr001,um ==,3,62537
62541,Bsr001-c4_2569530_2569840,f,Bsr001-c4,me056,Bsr001,so ==,3,62541
62553,Bsr001-c9_2576500_2577020,f,Bsr001-c9,fe016,Bsr001,so ==,3,62553
62576,Bsr001-c9_2597460_2597760,f,Bsr001-c9,fe016,Bsr001,but ==,3,62576
62577,Bsr001-c4_2598040_2598220,f,Bsr001-c4,me056,Bsr001,yeah .,3,62577
62578,Bsr001-c9_2598360_2598550,f,Bsr001-c9,fe016,Bsr001,um ==,3,62578
62580,Bsr001-c4_2599370_2599630,f,Bsr001-c4,me056,Bsr001,so @@ .,3,62580
62588,Bsr001-c4_2602810_2603030,f,Bsr001-c4,me056,Bsr001,yeah .,3,62588
62595,Bsr001-c9_2608340_2608570,f,Bsr001-c9,fe016,Bsr001,so ==,3,62595
62599,Bsr001-c9_2610140_2610510,f,Bsr001-c9,fe016,Bsr001,so ==,3,62599
62607,Bsr001-c4_2622740_2623130,f,Bsr001-c4,me056,Bsr001,well .,3,62607
62608,Bsr001-c4_2624790_2624950,f,Bsr001-c4,me056,Bsr001,uh ==,3,62608
62630,Bsr001-c9_2673450_2673720,f,Bsr001-c9,fe016,Bsr001,but ==,3,62630
62637,Bsr001-c9_2683270_2683530,f,Bsr001-c9,fe016,Bsr001,so ==,3,62637
62638,Bsr001-c8_2683340_2683530,f,Bsr001-c8,me011,Bsr001,well .,3,62638
62643,Bsr001-c9_2691850_2692010,f,Bsr001-c9,fe016,Bsr001,you know .,3,62643
62672,Bsr001-c4_2716120_2716220,f,Bsr001-c4,me056,Bsr001,yeah .,3,62672
62681,Bsr001-ca_2725750_2726430,f,Bsr001-ca,me025,Bsr001,but um ==,3,62681
62694,Bsr001-ca_2734280_2734860,f,Bsr001-ca,me025,Bsr001,yeah .,3,62694
62748,Bsr001-c0_2889430_2889490,f,Bsr001-c0,mn038,Bsr001,uh ==,3,62748
62760,Bsr001-c9_2906270_2906390,f,Bsr001-c9,fe016,Bsr001,so ==,3,62760
62797,Bsr001-c4_3018570_3018850,f,Bsr001-c4,me056,Bsr001,so ==,3,62797
62798,Bsr001-c4_3019230_3019490,f,Bsr001-c4,me056,Bsr001,i don't know .,3,62798
62800,Bsr001-c4_3023830_3024350,f,Bsr001-c4,me056,Bsr001,i don't know .,3,62800
62807,Bsr001-c3_3040840_3041150,f,Bsr001-c3,fe008,Bsr001,you know .,3,62807
62844,Bsr001-c4_3086990_3087130,f,Bsr001-c4,me056,Bsr001,but ==,3,62844
62853,Bsr001-c8_3106000_3106220,f,Bsr001-c8,me011,Bsr001,but ==,3,62853
62885,Bsr001-c4_3147250_3147490,f,Bsr001-c4,me056,Bsr001,i mean ==,3,62885
62889,Bsr001-c4_3158190_3158590,f,Bsr001-c4,me056,Bsr001,um ==,3,62889
62893,Bsr001-c4_3167120_3167330,f,Bsr001-c4,me056,Bsr001,so ==,3,62893
62921,Bsr001-c8_3206060_3206460,f,Bsr001-c8,me011,Bsr001,so ==,3,62921
62930,Bsr001-c9_3212390_3212700,f,Bsr001-c9,fe016,Bsr001,yeah .,3,62930
62960,Bsr001-c9_3240750_3240850,f,Bsr001-c9,fe016,Bsr001,uh ==,3,62960
62980,Bsr001-c8_3264680_3265050,f,Bsr001-c8,me011,Bsr001,but ==,3,62980
62996,Bsr001-c4_3285720_3285990,f,Bsr001-c4,me056,Bsr001,uh ==,3,62996
63001,Bsr001-c4_3289420_3289760,f,Bsr001-c4,me056,Bsr001,uh ==,3,63001
63020,Bsr001-c8_3302060_3302340,f,Bsr001-c8,me011,Bsr001,so ==,3,63020
63051,Bsr001-c8_3351690_3352720,f,Bsr001-c8,me011,Bsr001,well but i- ==,3,63051
63053,Bsr001-c9_3353580_3353780,f,Bsr001-c9,fe016,Bsr001,and ==,3,63053
63054,Bsr001-c9_3353860_3354240,f,Bsr001-c9,fe016,Bsr001,i don't know .,3,63054
63063,Bsr001-c8_3361790_3362080,f,Bsr001-c8,me011,Bsr001,so ==,3,63063
63066,Bsr001-c8_3364260_3364550,f,Bsr001-c8,me011,Bsr001,but ==,3,63066
63086,Bsr001-c8_3393220_3393500,f,Bsr001-c8,me011,Bsr001,well .,3,63086
63127,Bsr001-c1_3429430_3430040,f,Bsr001-c1,me055,Bsr001,so ==,3,63127
63170,Btr001-c9_0037610_0037830,f,Btr001-c9,fe008,Btr001,so ==,3,63170
63172,Btr001-c9_0040630_0040910,f,Btr001-c9,fe008,Btr001,okay .,3,63172
63173,Btr001-c9_0041210_0041750,f,Btr001-c9,fe008,Btr001,so um ==,3,63173
63179,Btr001-c9_0060020_0060660,f,Btr001-c9,fe008,Btr001,and um ==,3,63179
63185,Btr001-c9_0072250_0072550,f,Btr001-c9,fe008,Btr001,all right .,3,63185
63186,Btr001-c9_0072550_0073170,f,Btr001-c9,fe008,Btr001,so um ==,3,63186
63191,Btr001-c9_0103350_0103650,f,Btr001-c9,fe008,Btr001,okay .,3,63191
63192,Btr001-c9_0103650_0103870,f,Btr001-c9,fe008,Btr001,so ==,3,63192
63201,Btr001-c6_0133503_0133773,f,Btr001-c6,fe069,Btr001,i don't know .,3,63201
63208,Btr001-c6_0150287_0150467,f,Btr001-c6,fe069,Btr001,so ==,3,63208
63228,Btr001-c9_0178283_0178563,f,Btr001-c9,fe008,Btr001,yeah .,3,63228
63231,Btr001-c6_0185120_0185570,f,Btr001-c6,fe069,Btr001,i don't know .,3,63231
63255,Btr001-c9_0223220_0223460,f,Btr001-c9,fe008,Btr001,yeah .,3,63255
63264,Btr001-c3_0235550_0235780,f,Btr001-c3,fe068,Btr001,so ==,3,63264
63314,Btr001-c6_0296929_0297179,f,Btr001-c6,fe069,Btr001,i don't know .,3,63314
63326,Btr001-c9_0311866_0312096,f,Btr001-c9,fe008,Btr001,okay .,3,63326
63333,Btr001-c0_0319900_0320240,f,Btr001-c0,fe066,Btr001,i mean ==,3,63333
63334,Btr001-c0_0321091_0321641,f,Btr001-c0,fe066,Btr001,um ==,3,63334
63341,Btr001-c0_0339003_0339433,f,Btr001-c0,fe066,Btr001,and so ==,3,63341
63359,Btr001-c0_0378673_0378993,f,Btr001-c0,fe066,Btr001,uh ==,3,63359
63360,Btr001-c0_0379193_0379513,f,Btr001-c0,fe066,Btr001,you know .,3,63360
63371,Btr001-c0_0392192_0392722,f,Btr001-c0,fe066,Btr001,um ==,3,63371
63373,Btr001-c0_0397152_0397602,f,Btr001-c0,fe066,Btr001,um ==,3,63373
63404,Btr001-c6_0436619_0436709,f,Btr001-c6,fe069,Btr001,and ==,3,63404
63418,Btr001-c7_0466044_0466294,f,Btr001-c7,me070,Btr001,um ==,3,63418
63426,Btr001-c9_0472742_0473102,f,Btr001-c9,fe008,Btr001,um ==,3,63426
63432,Btr001-c7_0483843_0484303,f,Btr001-c7,me070,Btr001,so ==,3,63432
63435,Btr001-c7_0484648_0485238,f,Btr001-c7,me070,Btr001,and um ==,3,63435
63438,Btr001-c7_0487670_0488250,f,Btr001-c7,me070,Btr001,and so ==,3,63438
63461,Btr001-c9_0530960_0531730,f,Btr001-c9,fe008,Btr001,but um ==,3,63461
63499,Btr001-c6_0564070_0564350,f,Btr001-c6,fe069,Btr001,yeah .,3,63499
63525,Btr001-c3_0591770_0592070,f,Btr001-c3,fe068,Btr001,um ==,3,63525
63534,Btr001-c6_0604930_0605170,f,Btr001-c6,fe069,Btr001,and ==,3,63534
63558,Btr001-c9_0636809_0637069,f,Btr001-c9,fe008,Btr001,um ==,3,63558
63584,Btr001-c3_0668630_0668840,f,Btr001-c3,fe068,Btr001,yeah .,3,63584
63592,Btr001-c9_0677000_0677220,f,Btr001-c9,fe008,Btr001,yeah .,3,63592
63597,Btr001-c0_0682130_0682870,f,Btr001-c0,fe066,Btr001,and uh ==,3,63597
63599,Btr001-c0_0683666_0684036,f,Btr001-c0,fe066,Btr001,um ==,3,63599
63616,Btr001-c9_0699337_0699527,f,Btr001-c9,fe008,Btr001,but ==,3,63616
63631,Btr001-c7_0726816_0727046,f,Btr001-c7,me070,Btr001,and ==,3,63631
63635,Btr001-c6_0728270_0728430,f,Btr001-c6,fe069,Btr001,yeah .,3,63635
63660,Btr001-c6_0751180_0751340,f,Btr001-c6,fe069,Btr001,and ==,3,63660
63667,Btr001-c6_0755380_0755720,f,Btr001-c6,fe069,Btr001,yeah .,3,63667
63676,Btr001-c6_0764480_0764850,f,Btr001-c6,fe069,Btr001,um ==,3,63676
63699,Btr001-c9_0796970_0797240,f,Btr001-c9,fe008,Btr001,yeah .,3,63699
63709,Btr001-c3_0807563_0808043,f,Btr001-c3,fe068,Btr001,um ==,3,63709
63715,Btr001-c3_0809840_0810560,f,Btr001-c3,fe068,Btr001,um ==,3,63715
63742,Btr001-c6_0828110_0828440,f,Btr001-c6,fe069,Btr001,yeah .,3,63742
63748,Btr001-c3_0832300_0832630,f,Btr001-c3,fe068,Btr001,um ==,3,63748
63760,Btr001-c6_0848894_0849064,f,Btr001-c6,fe069,Btr001,but ==,3,63760
63776,Btr001-c3_0864936_0865236,f,Btr001-c3,fe068,Btr001,but ==,3,63776
63783,Btr001-c3_0872000_0872280,f,Btr001-c3,fe068,Btr001,anyway .,3,63783
63802,Btr001-c6_0901852_0902132,f,Btr001-c6,fe069,Btr001,i don't know .,3,63802
63808,Btr001-c9_0913500_0913630,f,Btr001-c9,fe008,Btr001,but ==,3,63808
63815,Btr001-c3_0919370_0919870,f,Btr001-c3,fe068,Btr001,um ==,3,63815
63816,Btr001-c3_0919870_0920070,f,Btr001-c3,fe068,Btr001,you know .,3,63816
63843,Btr001-c3_0941070_0941440,f,Btr001-c3,fe068,Btr001,um ==,3,63843
63872,Btr001-c3_0964877_0965797,f,Btr001-c3,fe068,Btr001,um so .,3,63872
63875,Btr001-c7_0968560_0968840,f,Btr001-c7,me070,Btr001,i mean ==,3,63875
63889,Btr001-c2_0990363_0990583,f,Btr001-c2,fe067,Btr001,but ==,3,63889
63907,Btr001-c6_1015060_1015590,f,Btr001-c6,fe069,Btr001,and ==,3,63907
63919,Btr001-c6_1034940_1035390,f,Btr001-c6,fe069,Btr001,i don't know .,3,63919
63930,Btr001-c6_1045940_1046210,f,Btr001-c6,fe069,Btr001,or ==,3,63930
63967,Btr001-c7_1082560_1082870,f,Btr001-c7,me070,Btr001,yeah .,3,63967
63978,Btr001-c6_1089260_1089460,f,Btr001-c6,fe069,Btr001,yeah .,3,63978
63982,Btr001-c6_1098970_1099350,f,Btr001-c6,fe069,Btr001,and ==,3,63982
63995,Btr001-c6_1127220_1127420,f,Btr001-c6,fe069,Btr001,but ==,3,63995
63998,Btr001-c6_1133520_1133690,f,Btr001-c6,fe069,Btr001,but ==,3,63998
64005,Btr001-c9_1142360_1142790,f,Btr001-c9,fe008,Btr001,well ==,3,64005
64012,Btr001-c9_1158720_1159320,f,Btr001-c9,fe008,Btr001,but you know ==,3,64012
64016,Btr001-c9_1161340_1161590,f,Btr001-c9,fe008,Btr001,yeah .,3,64016
64036,Btr001-c9_1203860_1204410,f,Btr001-c9,fe008,Btr001,and um ==,3,64036
64042,Btr001-c9_1222240_1222940,f,Btr001-c9,fe008,Btr001,and um ==,3,64042
64044,Btr001-c9_1228200_1228710,f,Btr001-c9,fe008,Btr001,but um ==,3,64044
64108,Btr001-c7_1315320_1315620,f,Btr001-c7,me070,Btr001,yeah .,3,64108
64110,Btr001-c3_1315870_1316190,f,Btr001-c3,fe068,Btr001,um ==,3,64110
64194,Btr001-c6_1456840_1457130,f,Btr001-c6,fe069,Btr001,yeah .,3,64194
64198,Btr001-c6_1457620_1457840,f,Btr001-c6,fe069,Btr001,and ==,3,64198
64204,Btr001-c6_1461060_1461200,f,Btr001-c6,fe069,Btr001,yeah .,3,64204
64206,Btr001-c9_1461380_1461760,f,Btr001-c9,fe008,Btr001,yeah i ==,3,64206
64209,Btr001-c3_1462930_1463100,f,Btr001-c3,fe068,Btr001,yeah .,3,64209
64239,Btr001-c6_1494880_1495150,f,Btr001-c6,fe069,Btr001,yeah .,3,64239
64243,Btr001-c6_1505840_1506000,f,Btr001-c6,fe069,Btr001,yeah .,3,64243
64254,Btr001-c9_1533910_1534100,f,Btr001-c9,fe008,Btr001,but ==,3,64254
64257,Btr001-c9_1541980_1542200,f,Btr001-c9,fe008,Btr001,so ==,3,64257
64277,Btr001-c3_1571940_1572100,f,Btr001-c3,fe068,Btr001,so ==,3,64277
64290,Btr001-c9_1583720_1584010,f,Btr001-c9,fe008,Btr001,yeah .,3,64290
64331,Btr001-c3_1628930_1629310,f,Btr001-c3,fe068,Btr001,so ==,3,64331
64338,Btr001-c9_1637310_1637620,f,Btr001-c9,fe008,Btr001,okay .,3,64338
64339,Btr001-c9_1637620_1638120,f,Btr001-c9,fe008,Btr001,so um ==,3,64339
64357,Btr001-c9_1661630_1661950,f,Btr001-c9,fe008,Btr001,so ==,3,64357
64415,Btr001-c6_1717410_1717630,f,Btr001-c6,fe069,Btr001,but ==,3,64415
64425,Btr001-c3_1722490_1722790,f,Btr001-c3,fe068,Btr001,so ==,3,64425
64430,Btr001-c0_1727460_1728000,f,Btr001-c0,fe066,Btr001,yeah ==,3,64430
64455,Btr001-c7_1755580_1755900,f,Btr001-c7,me070,Btr001,okay- ==,3,64455
64467,Btr001-c0_1766170_1766570,f,Btr001-c0,fe066,Btr001,yeah .,3,64467
64500,Btr001-c6_1787650_1788190,f,Btr001-c6,fe069,Btr001,i don't know .,3,64500
64574,Btr001-c9_1873330_1873420,f,Btr001-c9,fe008,Btr001,and ==,3,64574
