,speaker,content,block,session,labels,labels_h
20145,Igor, //[UI],0,2,0,statement
20146,Will," No, let’s have you //do it.",0,2,0,statement
20147,Igor," //No, you got…you can do it.",0,2,0,statement
20148,Vika," Alright, alright, alright. So, today is first November, …and now it’s four…fourteen. [UI]",0,2,0,statement
20149,Ashley, Sixteen. Do you want me to do it?,0,2,4,question
20150,Vika, No profanities allowed?,0,2,4,question
20151,Will, Sixteen O five.,0,2,0,statement
20152,Vika, Sixteen O five.,0,2,0,statement
20153,Ashley," Yeah, yeah.",0,2,2,backchannel
20154,Will, Sixteen O five.,0,2,0,statement
20155,Vika, Okay. So…,0,2,0,statement
20156,Will, Five,0,2,0,statement
20157,Igor, [UI],0,2,0,statement
20158,Igor, Wait.,0,2,0,statement
20159,Ashley," Wait, Wait. We should…",0,2,0,statement
20160,Will, Go ahead. Take a practice. Do it again.,0,2,0,statement
20161,Vika," Yeah. Okay, now from the beginning. …Alright. Today is first November. Yes. And it’s 4:04PM. Yes. And Day Mission – minus three. And one, two, three. //Mark!",0,2,0,statement
20162,All, //Mark!,0,2,0,statement
20163,Vika, Oops.,0,2,0,statement
20164,Igor," Almost perfect. Countdown “three, two, one”. That’s what we’re typically after. But hey…next time.",0,2,0,statement
20165,Vika, One more time?,0,2,4,question
20166,Igor, No. We’re good.,0,2,0,statement
20167,Will, Good.,0,2,0,statement
20168,Igor," “Mark” was really good. Okay, so, now bring up the Relay window. The browser with the Project Relay window. It’s already open",0,2,0,statement
20169,Ashley, Okay.,0,2,0,statement
20170,Igor, And you can maximize that if you want. It’s good. Alright.,0,2,0,statement
20171,Salah, Should we press [SL] dotted or…,0,2,0,statement
20172,Igor, Hold on. //I’m making sure everybody is ready.,0,2,0,statement
20173,Salah, [UI],0,2,0,statement
20174,Will, huh?,0,2,4,question
20175,Salah, Your role.,0,2,0,statement
20176,Oleg, Good?,0,2,4,question
20177,Katya," No, we’re waiting.",0,2,0,statement
20178,Will, We’re…okay.,0,2,0,statement
20179,Katya, Waiting for everyone to be ready.,0,2,0,statement
20180,Will, Gotcha.,0,2,0,statement
20181,Salah, [SL] this press and wait.,0,2,0,statement
20182,Igor, Just one second.,0,2,0,statement
20183,Will, And wait.,0,2,0,statement
20184,Salah, And wait.,0,2,0,statement
20185,Igor, Hurry up and wait.,0,2,0,statement
20186,Salah, And wait.,0,2,0,statement
20187,Will, It’s going. We’re moving. Everything is good.,0,2,0,statement
20188,Igor, [SL] What’s in yours?,0,2,0,statement
20189,Ashley, I Just selected my role and…,0,2,0,statement
20190,Vika, Yes. The same.,0,2,0,statement
20191,Igor, You selected your role?,0,2,4,question
20192,Ashley, Yeah.,0,2,2,backchannel
20193,Will, Coming.,0,2,0,statement
20194,Oleg," William, you don’t have",0,2,0,statement
20195,Ashley, And it’s loading.,0,2,0,statement
20196,Will, Not yet. It’s coming.,0,2,0,statement
20197,Oleg, It can’t…,0,2,0,statement
20198,Igor," Oh, wait a little, it’s good. It’s…I’ll tell you what to press next. Until I say something, don’t press anything.",0,2,0,statement
20199,Vika, Too bad.,0,2,0,statement
20200,Igor, I will say.,0,2,0,statement
20201,Will," What do you mean don’t turn off the recorder?... “No, I will press! - No.”",0,2,4,question
20202,Igor," Okay, press.",0,2,0,statement
20203,Igor, Let’s press.,0,2,0,statement
20204,Salah, Got it.,0,2,0,statement
20205,Ashley, Mine is still loading too.,0,2,0,statement
20206,Will," Still the same, yeah.",0,2,0,statement
20207,Vika, So has it started already? We are already choosing whom to send it to.,0,2,4,question
20208,Igor, One second. // One second. One second. One second. I’m still waiting for a way [UI] here.,0,2,0,statement
20209,Ashley, //[UI],0,2,0,statement
20210,Igor, They are slow [SL] typers.,0,2,0,statement
20211,Will," Okay, I’m in.",0,2,0,statement
20212,Ashley, //I’m still waiting.,0,2,0,statement
20213,Vika, //[SL] It is okay.,0,2,0,statement
20214,Will," So, it means it’s coming.",0,2,0,statement
20215,Igor, Everybody should be looking at a list of roles eventually.,0,2,0,statement
20216,Will," Yeah, it will come. It’s just…",0,2,0,statement
20217,Salah, It’s there.,0,2,0,statement
20218,Will, Mine is there.,0,2,0,statement
20219,Ashley, Mine is still loading.,0,2,0,statement
20220,Will, You’re still loading.,0,2,0,statement
20221,Ashley," Sorry, Abdullah.",0,2,0,statement
20222,Will," Not touching anything, right?",0,2,4,question
20223,Igor," We’re not touching anything yet. In the meantime you can //read, look see and think.",0,2,0,statement
20224,Salah," //I’m sorry with you, guys.",0,2,0,statement
20225,Igor, Okay. Reloading…reloading the page again.,0,2,0,statement
20226,Ashley," Okay, I’m here.",0,2,0,statement
20227,Igor, They are not seeing you.,0,2,0,statement
20228,Salah, [UI],0,2,0,statement
20229,Oleg, The same thing?,0,2,4,question
20230,Igor, Let’s do it this way – in a different way. We will close this page.,0,2,0,statement
20231,Salah, [SL] Meteorologist. Meteorologist.,0,2,0,statement
20232,Igor, and press…Closing…,0,2,0,statement
20233,Will, That’s me.,0,2,0,statement
20234,Igor, Closing the browser completely.,0,2,0,statement
20235,Will, Completely?,0,2,4,question
20236,Igor, Only the browser.,0,2,0,statement
20237,Salah, Everything?,0,2,4,question
20238,Igor," Web browser. Close the web browser, please.",0,2,0,statement
20239,Vika, Here?,0,2,4,question
20240,Salah, Okay.,0,2,0,statement
20241,Will, Okay.,0,2,0,statement
20242,Ashley, Okay.,0,2,0,statement
20243,Will, X pressing now.,0,2,0,statement
20244,Igor, And across the top you’ll see four icons and the last one…on your Desktop.,0,2,0,statement
20245,Ashley, Mhm.,0,2,0,statement
20246,Salah, Okay.,0,2,0,statement
20247,Igor, The last one is Project RED Relay.,0,2,0,statement
20248,Ashley, Mhm.,0,2,0,statement
20249,Vika, Right.,0,2,2,backchannel
20250,Oleg, RED Relay.,0,2,0,statement
20251,Salah, Project…Project RED,0,2,0,statement
20252,Will, But…,0,2,3,follow-me
20253,Salah, Relay.,0,2,0,statement
20254,Igor, Start that and select your roles again. One more time.,0,2,0,statement
20255,Oleg, Yes.,0,2,0,statement
20256,Igor," So, the thing that happened was that couple of people started early and then they reset there.",0,2,0,statement
20257,Ashley, Alright.,0,2,0,statement
20258,Igor, Should be fairly //quick this time.,0,2,0,statement
20259,Ashley," //Okay, that was fast. Yeah.",0,2,0,statement
20260,Igor, Okay.,0,2,0,statement
20261,Will, This is the Desktop has this…,0,2,0,statement
20262,Ashley, Yeah.,0,2,2,backchannel
20263,Will, Project RED Relay Designing videos?,0,2,4,question
20264,Salah," No, no, no.",0,2,0,statement
20265,Ashley," No, can you…don’t minimize, but …",0,2,0,statement
20266,Igor, //The very last one.,0,2,0,statement
20267,Ashley, //Don’t minimize.,0,2,0,statement
20268,Will," This is the Desktop, so, everything that’s on the Desktop should be here. Right?",0,2,4,question
20269,Ashley," So, this. Project RED Relay.",0,2,0,statement
20270,Salah, Yeah.,0,2,2,backchannel
20271,Will," This is Relay, right?",0,2,4,question
20272,Igor, Yeah.,0,2,2,backchannel
20273,Will, Okay.,0,2,0,statement
20274,Will, Cool.,0,2,0,statement
20275,Igor, And stop there. Pick your role.,0,2,0,statement
20276,Will, Once again.,0,2,0,statement
20277,Salah," Your role, yes.",0,2,0,statement
20278,Igor, Pick your role and stop.,0,2,0,statement
20279,Salah, And stop.,0,2,0,statement
20280,Igor, Is everybody logged in?,0,2,4,question
20281,Salah, Yeah.,0,2,2,backchannel
20282,Igor, And looking at list of roles?,0,2,4,question
20283,Ashley, Yeah.,0,2,2,backchannel
20284,Will, Yes.,0,2,0,statement
20285,Igor, Okay.,0,2,0,statement
20286,Salah, Excellent.,0,2,0,statement
20287,Igor, Wait.,0,2,0,statement
20288,Vika, [SL] One NASA.,0,2,0,statement
20289,Oleg," So, who are we choosing now? [UI]",0,2,0,statement
20290,Katya," We’re not choosing anyone, perhaps.",0,2,0,statement
20291,Vika, Choose me.,0,2,0,statement
20292,Katya, And all these people here – who are they? //These specialists here.,0,2,4,question
20293,Will, //We’re not doing anything yet.,0,2,0,statement
20294,Igor," They are twelve people. //In your brochure, all the roles are given on one page.",0,2,0,statement
20295,Vika," //With who,…",0,2,0,statement
20296,Katya," So, six of them are us, and the other six are…",0,2,0,statement
20297,Igor," Now, we are selecting our contacts.",0,2,0,statement
20298,Will, Okay.,0,2,0,statement
20299,Ashley, Okay.,0,2,0,statement
20300,Maybe Katya, All twelve are there.,0,2,0,statement
20301,Igor, Two. Select two people to whom you will be sending messages.,0,2,0,statement
20302,Will, And “next”? Or wait?,0,2,4,question
20303,Igor, Select and you can press “next”.,0,2,0,statement
20304,Will, Cool.,0,2,0,statement
20305,Igor," Okay, so, everybody, select two contacts that you would like to relay your messages to. Those will be the only two people that you can send messages to directly…You can see the progress once everyone has done their selections on both sides.",0,2,0,statement
20306,Igor," Well, hopefully, advanced team next…Should be…",0,2,0,statement
20307,Will, Beep.,0,2,0,statement
20308,Igor," Alright. …Okay, so, it’s a quick layout. So, there is going to be a message there.",0,2,0,statement
20309,Vika, Nice.,0,2,0,statement
20310,Igor," And you get to send it. You get to select the person you want to send it to. So, at the top you see messages.",0,2,0,statement
20311,Will," This…What is it? This is the tutorial, right?",0,2,4,question
20312,Vika," How to send messages, right? We are now learning how to send them.",0,2,4,question
20313,Igor," It’s not…no, it is not the tutorial. Tutorial is the little boxes. Bubbles that show you what’s what. It …Tutorial shows you what those fields are. What //field contains what.",0,2,0,statement
20314,Will, //Okay. I am just…Okay. Hold on. Message me…send to…,0,2,0,statement
20315,Vika, What?,0,2,4,question
20316,Will, Inbox one. Please [UI] //from system inbox…,0,2,0,statement
20317,Ashley, //[UI],0,2,0,statement
20318,Vika, Is everything working?,0,2,4,question
20319,Igor, Here’s a message. Has it arrived?,0,2,4,question
20320,Katya, Now I…,0,2,0,statement
20321,Igor," On the left you will see who the message is from. On the left-hand side under the word “Inbox” it says who the messages came from. On the right, it says whom to send them to and where the messages have already been.",0,2,0,statement
20322,Salah," So, if I have the message, I",0,2,0,statement
20323,Salah:,  just look at it or…,0,2,0,statement
20324,Igor, You don’t have to read the messages.,0,2,0,statement
20325,Salah, Okay.,0,2,0,statement
20326,Will, Can we turn on some cool music?,0,2,4,question
20327,Igor, Only if it’s cool.,0,2,0,statement
20328,Will, Only if it’s not The Animals.,0,2,0,statement
20329,Igor, And only if there is consensus. If everybody wants it. Because…,0,2,0,statement
20330,Vika," And why… it is repeating itself, isn’t it? We need to skip it…",0,2,4,question
20331,Igor," It may circle. Depending on the task, depending on who you picked",0,2,0,statement
20332,Vika, Okay.,0,2,0,statement
20333,Igor, Depending on,0,2,0,statement
20334,Igor," what everybody is doing. Maybe, start and look.",0,2,0,statement
20335,Vika, Do I understand correctly? This is…,0,2,4,question
20336,Igor, This is from…a message from the drilling specialist.,0,2,0,statement
20337,Vika, Okay. …//And how do I understand to whom…I don’t understand.,0,2,0,statement
20338,Will, //[UI],0,2,0,statement
20339,Katya," I can only forward it to two people, right? And that’s it?",0,2,4,question
20340,Igor, Only to one of your two contacts. Yes.,0,2,0,statement
20341,Oleg," //[SL] Okay, alright.",0,2,0,statement
20342,Vika, Now I click on it and…how do I know whom to forward it to.,0,2,0,statement
20343,Oleg, You need to see about the overall workload and how many incoming messages they already have. That’s what I think.,0,2,0,statement
20344,Will, If there are already ten //we need to forward more so that it’s even more fun.,0,2,0,statement
20345,Igor, //Never mind. [UI],0,2,0,statement
20346,Vika, [SL] Structure system,0,2,0,statement
20347,Salah," Here, they are looking.",0,2,0,statement
20348,Will, I…,0,2,0,statement
20349,Salah, Okay. //[SL] Bunch of messages they have.,0,2,0,statement
20350,Ashley, //This is interesting.,0,2,0,statement
20351,Salah, Ten now! // Eleven.,0,2,0,statement
20352,Vika, //I don’t understand.,0,2,0,statement
20353,Will, You’ve got to start…//sending them.,0,2,0,statement
20354,Ashley, //You’ve got to start answering them. Forcing them forward.,0,2,0,statement
20355,Salah," They said, “don’t look at the message”.",0,2,0,statement
20356,Will," //No, no, no.",0,2,0,statement
20357,Igor," //No, no, no.",0,2,0,statement
20358,Ashley, You have to look at them.,0,2,0,statement
20359,Will, You have to choose…,0,2,0,statement
20360,Igor," That’s right, yes. You have to…",0,2,0,statement
20361,Will," No, don’t.",0,2,0,statement
20362,Igor, It tells you who the messages…,0,2,0,statement
20363,Salah," Igor, now I have eleven inbox.",0,2,0,statement
20364,Will," //Like, “I’m not doing anything”.",0,2,0,statement
20365,Ashley, //Oh my god! You’ve got to start sending them to one of your //two contacts now basically.,0,2,0,statement
20366,Igor," //Sorry, yes. You’re doing it…//there is a description of the role",0,2,0,statement
20367,Will, //Choose one.,0,2,0,statement
20368,Ashley," There is a description, so",0,2,0,statement
20369,Will, Choose one.,0,2,0,statement
20370,Ashley," //it’ll say, like…",0,2,0,statement
20371,Will, //Description. Choose one.,0,2,0,statement
20372,Igor," //Here, there is a description of the person whom you need to send it to.",0,2,0,statement
20373,Salah, //I choose one.,0,2,0,statement
20374,Ashley," //But, based on what it says, though.",0,2,0,statement
20375,Vika, Oh.,0,2,0,statement
20376,Ashley," //Like, if it says, like, you know…",0,2,0,statement
20377,Will," //So, read…read this. This is the message. That’s the message. Read this. This is the where //it needs to go. That’s the message, that’s…You don’t need to read that. You need to read that.",0,2,0,statement
20378,Katya," //Question. As I understand it, I send it here, right? The one the geologist sent to me…",0,2,4,question
20379,Igor," But it won’t necessarily be one of these two people. In the end, this message…",0,2,0,statement
20380,Katya," So, I need to be on his team, right?",0,2,4,question
20381,Igor," Okay, so. I apologize. I probably misspoke and I oversimplified the things a little bit. You need to know who is doing what in general. You don’t need to know the details. You know.",0,2,0,statement
20382,Salah, Yeah.,0,2,2,backchannel
20383,Igor, Not very [UI] but…,0,2,0,statement
20384,Will, Cool.,0,2,0,statement
20385,Ashley, Yeah. I routed a lot of stuff to you too.,0,2,0,statement
20386,Will," Oh, wow!",0,2,0,statement
20387,Ashley, To Abdullah. [UI],0,2,0,statement
20388,Will," Oh, damn it!",0,2,0,statement
20389,Igor," In the header, it says whom to send it to.",0,2,0,statement
20390,Will," I clicked on it randomly. Okay, it’s alright.",0,2,0,statement
20391,Oleg," Okay, next.",0,2,0,statement
20392,Vika," So, if I am at least included in this group,",0,2,0,statement
20393,Vika, he will then be able to forward it to his…,0,2,0,statement
20394,Igor, We don’t know. It’s the same way as you perhaps not communicating within your group. //We don’t know who picked whom. Anybody could…Anybody could’ve picked anybody. It’s not limited to your specialty group.,0,2,0,statement
